source,target, weatherStationId,commsIssuesFlag,createdAt,dataIssuesFlag,dlfLossFactor,generationWatt,latitude,longitude,mlfLossFactor,nearestBomStationId,nextProcessDueAt,nodeType,performanceSinceInceptionSortKey,pvSizeWatt,timezone
SITE|344ee61e-127e-4030-a225-dd207feafd67,SITE|344ee61e-127e-4030-a225-dd207feafd67,,FALSE,2023-06-13T06:04:54.245335Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.081124,2023-07-16T08:42:42.146506+00:00,SITE,83,5000,Australia/Melbourne
SITE|85e9a408-514a-47a6-9455-3ee6a9199fa0,SITE|85e9a408-514a-47a6-9455-3ee6a9199fa0,,,2023-01-24T03:24:33.555822Z,,,0,-26.4390917,133.281323,,au.bom.site.067119,2023-05-03T09:44:46.377234+00:00,SITE,87,232240,Australia/Sydney
SITE|dc857a54-0ff7-42b2-8872-a5034c562a2c,SITE|dc857a54-0ff7-42b2-8872-a5034c562a2c,,,2022-11-15T22:17:41.180409Z,,,0,-26.4390917,133.281323,,au.bom.site.069139,2023-06-26T06:43:27.966979+00:00,SITE,93,63020,Australia/Sydney
SITE|7d181e19-6e2c-4500-b235-ca91c5095a08,SITE|7d181e19-6e2c-4500-b235-ca91c5095a08,,FALSE,2023-06-13T01:58:07.007851Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.040958,2023-07-15T17:42:15.777537+00:00,SITE,100,12500,Australia/Brisbane
SITE|1e4e8aee-dde9-4c6d-941e-18f894503533,SITE|1e4e8aee-dde9-4c6d-941e-18f894503533,,,2022-11-16T05:51:25.958065Z,,,0,-26.4390917,133.281323,,au.bom.site.074037,2023-05-03T06:45:58.181681+00:00,SITE,81,99970,Australia/Sydney
SITE|bff0fa3a-5a75-40e5-b47a-33b57ed18029,SITE|bff0fa3a-5a75-40e5-b47a-33b57ed18029,,,2023-01-19T06:01:57.433316Z,,,0,-26.4390917,133.281323,,au.bom.site.058198,2023-05-03T09:41:17.166049+00:00,SITE,83,203280,Australia/Sydney
SITE|7542fbf4-d1a2-43c1-96ad-eb4ffa4824d7,SITE|7542fbf4-d1a2-43c1-96ad-eb4ffa4824d7,,FALSE,2023-06-19T05:43:31.116472Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009965,2023-07-28T08:41:13.665362+00:00,SITE,,17500,Australia/Perth
SITE|c1ee2212-6e28-4473-b7a8-f7bd682715e0,SITE|c1ee2212-6e28-4473-b7a8-f7bd682715e0,,,2023-02-01T06:20:20.187696Z,,,0,-26.4390917,133.281323,,au.bom.site.068151,2023-07-10T15:43:30.334531+00:00,SITE,88,100000,Australia/Sydney
SITE|01ac36e1-93de-4c6c-a5d7-5c1a530985c6,SITE|01ac36e1-93de-4c6c-a5d7-5c1a530985c6,,,2023-01-18T04:41:34.712973Z,,,0,-26.4390917,133.281323,,au.bom.site.009172,2023-06-26T13:43:17.515590+00:00,SITE,101,10250,Australia/Perth
SITE|39e5300a-0965-475f-93d2-1682cee35708,SITE|39e5300a-0965-475f-93d2-1682cee35708,,,2023-02-02T22:06:38.045724Z,,,0,-26.4390917,133.281323,,au.bom.site.086077,2023-07-12T10:43:27.017309+00:00,SITE,89,82800,Australia/Melbourne
SITE|bdced146-acb5-429b-8b4f-69c5abe7ffa7,SITE|bdced146-acb5-429b-8b4f-69c5abe7ffa7,,,2023-02-01T22:14:13.922512Z,,,0,-26.4390917,133.281323,,au.bom.site.080091,2023-07-05T15:43:36.038864+00:00,SITE,79,319950,Australia/Melbourne
SITE|bbacce26-55d1-4525-bb55-e5103aaee202,SITE|bbacce26-55d1-4525-bb55-e5103aaee202,,,2022-12-02T08:26:47.082610Z,,,0,-26.4390917,133.281323,,au.bom.site.066161,2023-07-10T15:43:23.968912+00:00,SITE,85,84770,Australia/Sydney
SITE|d5b1593c-9ffb-4572-9f9d-90874461bd0e,SITE|d5b1593c-9ffb-4572-9f9d-90874461bd0e,,,2022-02-09T01:21:08.866122Z,,,0,-26.4390917,133.281323,,au.bom.site.061055,2023-02-19T04:40:38.391890+00:00,SITE,55,21240,Australia/Sydney
SITE|b4900c82-f4d9-4666-9abc-b074ccb550eb,SITE|b4900c82-f4d9-4666-9abc-b074ccb550eb,,FALSE,2023-06-19T06:08:38.178407Z,FALSE,,,-26.4390917,133.281323,,au.bom.site.009225,,SITE,,0,Australia/Perth
SITE|e2baa175-a684-40f6-9008-e7fc273489a4,SITE|e2baa175-a684-40f6-9008-e7fc273489a4,,,2022-11-15T22:36:43.884672Z,,,0,-26.4390917,133.281323,,au.bom.site.070351,2023-06-26T17:45:23.857797+00:00,SITE,82,99960,Australia/Sydney
SITE|5bccd173-861e-4e18-86b4-41ce987a9c33,SITE|5bccd173-861e-4e18-86b4-41ce987a9c33,,,2023-02-01T06:24:10.404133Z,,,0,-26.4390917,133.281323,,au.bom.site.042112,2023-07-10T13:44:58.648928+00:00,SITE,88,241200,Australia/Brisbane
SITE|a40e838e-c036-4331-8051-965ede40f22e,SITE|a40e838e-c036-4331-8051-965ede40f22e,,FALSE,2023-06-29T00:09:17.652347Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009204,,SITE,,30000,Australia/Perth
SITE|41b414f8-acf8-4568-b134-47f22cca004c,SITE|41b414f8-acf8-4568-b134-47f22cca004c,,FALSE,2023-06-27T05:31:47.649516Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009172,,SITE,,15000,Australia/Perth
SITE|a39af197-3ea9-44db-8adf-63370627a103,SITE|a39af197-3ea9-44db-8adf-63370627a103,,,2022-11-21T05:21:21.512062Z,,,0,-26.4390917,133.281323,,au.bom.site.009994,2023-07-25T13:41:27.771496+00:00,SITE,,99900,Australia/Perth
SITE|04c84350-fe59-4890-8719-61882dd4e14d,SITE|04c84350-fe59-4890-8719-61882dd4e14d,,FALSE,2023-06-22T03:21:17.727148Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.086266,2023-07-07T11:43:24.967698+00:00,SITE,60,99820,Australia/Melbourne
SITE|67c094be-ed89-4ca5-95e4-9751347e9ea5,SITE|67c094be-ed89-4ca5-95e4-9751347e9ea5,,FALSE,2023-06-23T00:54:44.171410Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009225,,SITE,,20000,Australia/Perth
SITE|31437c75-e114-4f6e-9e86-3f0129fb1d7b,SITE|31437c75-e114-4f6e-9e86-3f0129fb1d7b,,FALSE,2023-06-09T05:34:13.620353Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009225,2023-07-15T16:43:53.261120+00:00,SITE,103,75000,Australia/Perth
SITE|175287bf-5018-48f3-9435-0f8525e10e8b,SITE|175287bf-5018-48f3-9435-0f8525e10e8b,,FALSE,2023-06-27T05:37:33.044603Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009225,,SITE,,15440,Australia/Perth
SITE|7946e7f6-864b-40b6-9c06-270515370c5b,SITE|7946e7f6-864b-40b6-9c06-270515370c5b,,,2022-10-11T05:01:47.672906Z,,1,0,-26.4390917,133.281323,1,au.bom.site.065103,2023-07-28T07:41:04.659972+00:00,SITE,91,16560,Australia/Sydney
SITE|4221fa15-96b6-4742-8c2a-b08201f4615a,SITE|4221fa15-96b6-4742-8c2a-b08201f4615a,,FALSE,2023-06-08T04:31:46.257135Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.066214,2023-07-15T16:41:19.622796+00:00,SITE,55,15000,Australia/Sydney
SITE|c73d4b70-3eaf-46ae-8c69-dc3c1eb728a8,SITE|c73d4b70-3eaf-46ae-8c69-dc3c1eb728a8,,FALSE,2023-06-27T05:45:25.705680Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009280,,SITE,,30000,Australia/Perth
SITE|f652b878-4d63-4257-996e-b6b5170d4200,SITE|f652b878-4d63-4257-996e-b6b5170d4200,,,2022-11-16T04:26:33.052131Z,,,0,-26.4390917,133.281323,,au.bom.site.094029,2023-06-26T16:41:27.806171+00:00,SITE,97,65121,Australia/Hobart
SITE|db0c717e-79c2-4d13-9db3-0c663bde8545,SITE|db0c717e-79c2-4d13-9db3-0c663bde8545,,FALSE,2023-07-10T02:23:38.554125Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.014015,2023-07-10T13:42:10.351326+00:00,SITE,74,219000,Australia/Darwin
SITE|d84b04eb-236d-49e1-a668-254aec478ddd,SITE|d84b04eb-236d-49e1-a668-254aec478ddd,,FALSE,2023-06-29T01:41:11.590465Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009225,,SITE,,20000,Australia/Perth
SITE|fc1d4fac-8425-4db0-9bcf-0719296dce25,SITE|fc1d4fac-8425-4db0-9bcf-0719296dce25,,,2022-06-16T06:59:09.152040Z,,1,,-26.4390917,133.281323,1,au.bom.site.061055,,SITE,,0,Australia/Sydney
SITE|7875b153-4790-42e7-af33-ea9ee25e4760,SITE|7875b153-4790-42e7-af33-ea9ee25e4760,,FALSE,2023-06-26T23:03:31.059370Z,FALSE,,,-26.4390917,133.281323,,au.bom.site.066214,,SITE,,0,Australia/Sydney
SITE|29ad0d67-6289-4ab1-ad84-fb0fefd9e618,SITE|29ad0d67-6289-4ab1-ad84-fb0fefd9e618,,FALSE,2023-06-13T05:05:50.566121Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.040958,2023-07-16T05:42:34.737003+00:00,SITE,93,20000,Australia/Brisbane
SITE|78dea971-38a9-428e-a37e-f4a020d293d4,SITE|78dea971-38a9-428e-a37e-f4a020d293d4,,FALSE,2023-06-29T02:08:07.187061Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009225,,SITE,,30000,Australia/Perth
SITE|1d71b6c8-9ea5-4344-b021-d9f556279fa8,SITE|1d71b6c8-9ea5-4344-b021-d9f556279fa8,,,2022-12-23T06:07:14.414231Z,,,0,-26.4390917,133.281323,,au.bom.site.061428,2023-05-03T08:40:35.476910+00:00,SITE,84,392200,Australia/Sydney
SITE|ebd7d6b4-ee31-4dcb-bc75-f7451f37f330,SITE|ebd7d6b4-ee31-4dcb-bc75-f7451f37f330,,FALSE,2023-06-29T04:23:24.934381Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009172,,SITE,,100000,Australia/Perth
SITE|1dfa3b4a-0a24-4b28-aa77-67159d589966,SITE|1dfa3b4a-0a24-4b28-aa77-67159d589966,,FALSE,2023-06-14T23:18:45.290038Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.087031,2023-07-17T14:42:46.699407+00:00,SITE,147,8200,Australia/Melbourne
SITE|806647f2-aa2e-4d91-8a56-06cbb76b8745,SITE|806647f2-aa2e-4d91-8a56-06cbb76b8745,,FALSE,2023-06-19T23:56:10.726824Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009021,2023-07-28T10:37:38.408366+00:00,SITE,,30000,Australia/Perth
SITE|045e19c6-5e35-468f-9d53-ffde99c4465c,SITE|045e19c6-5e35-468f-9d53-ffde99c4465c,,,2023-02-20T03:10:24.564316Z,,,,-26.4390917,133.281323,,au.bom.site.065070,,SITE,,0,Australia/Sydney
SITE|0a69a3b1-172b-4ebe-800f-0bb3fcbb7ea2,SITE|0a69a3b1-172b-4ebe-800f-0bb3fcbb7ea2,,FALSE,2023-03-24T01:36:48.194864Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.066137,2023-06-27T06:11:09.795758+00:00,SITE,,20000,Australia/Sydney
SITE|5a055310-7b03-42d7-bcd2-9d276090ce5f,SITE|5a055310-7b03-42d7-bcd2-9d276090ce5f,,,2021-12-16T01:28:40.848563Z,,,13272,-26.4390917,133.281323,,au.bom.site.061055,2023-07-28T07:41:04.757517+00:00,SITE,95,15330,Australia/Sydney
SITE|119b01fb-2f00-4020-a275-d45ce8098f4c,SITE|119b01fb-2f00-4020-a275-d45ce8098f4c,,FALSE,2023-06-15T04:35:14.579959Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009256,2023-07-19T17:16:26.209042+00:00,SITE,,8200,Australia/Perth
SITE|0f9adac3-51ff-4aa8-a345-d76827e86a53,SITE|0f9adac3-51ff-4aa8-a345-d76827e86a53,,FALSE,2023-06-27T05:42:05.745738Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009256,,SITE,,11850,Australia/Perth
SITE|90237a92-2006-4645-a1dc-fb5519d0c279,SITE|90237a92-2006-4645-a1dc-fb5519d0c279,,FALSE,2023-03-24T01:48:30.378241Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.066137,2023-06-26T09:41:26.119646+00:00,SITE,67,2040,Australia/Sydney
SITE|cb0d5bb9-cea1-4013-91a2-178a0d8c2ba4,SITE|cb0d5bb9-cea1-4013-91a2-178a0d8c2ba4,,FALSE,2023-06-08T04:14:41.431960Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009240,2023-07-15T16:42:14.212614+00:00,SITE,145,5000,Australia/Perth
SITE|7557f10f-2a28-488a-8aa7-eccac11aa5d4,SITE|7557f10f-2a28-488a-8aa7-eccac11aa5d4,,,2022-09-29T05:52:44.213141Z,,1,0,,,1,,2023-07-28T07:41:06.493395+00:00,SITE,86,63940,Australia/Sydney
SITE|ad8e219a-a233-4b73-b155-bf323f3e8715,SITE|ad8e219a-a233-4b73-b155-bf323f3e8715,,,2022-06-17T03:55:54.630383Z,,1,0,-26.4390917,133.281323,1,au.bom.site.066214,2023-06-22T07:42:00.893453+00:00,SITE,81,2160,Australia/Sydney
SITE|d7558493-4d88-4f68-b9c4-b018432ed43c,SITE|d7558493-4d88-4f68-b9c4-b018432ed43c,,,2023-01-24T03:20:18.971629Z,,,0,-26.4390917,133.281323,,au.bom.site.009053,2023-05-03T09:47:13.986940+00:00,SITE,91,99970,Australia/Perth
SITE|7a4eccfc-214d-4ad9-a179-6937a5639b96,SITE|7a4eccfc-214d-4ad9-a179-6937a5639b96,,,2022-06-17T05:07:12.837561Z,,1,0,-26.4390917,133.281323,1,au.bom.site.066194,2023-06-22T07:42:27.815959+00:00,SITE,69,16845,Australia/Sydney
SITE|e23e7073-31df-42e6-86ef-e82d5cd1d123,SITE|e23e7073-31df-42e6-86ef-e82d5cd1d123,,FALSE,2023-06-15T00:01:49.318127Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.086282,2023-07-17T15:43:54.224425+00:00,SITE,268,12490,Australia/Melbourne
SITE|b99c5bda-b645-4afc-b8c4-2169e29c29f6,SITE|b99c5bda-b645-4afc-b8c4-2169e29c29f6,,FALSE,2023-06-27T06:45:24.179418Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009225,,SITE,,100000,Australia/Perth
SITE|a1660ae8-7439-4f69-bd9f-a2168261eabf,SITE|a1660ae8-7439-4f69-bd9f-a2168261eabf,,,2023-02-01T06:32:30.927126Z,,,0,-26.4390917,133.281323,,au.bom.site.040004,2023-07-10T15:45:07.921217+00:00,SITE,81,299460,Australia/Brisbane
SITE|f7cc2f9d-3e5c-40b7-9e13-8694a64bbad9,SITE|f7cc2f9d-3e5c-40b7-9e13-8694a64bbad9,,FALSE,2023-06-15T00:57:44.002815Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009965,2023-07-18T05:46:09.588399+00:00,SITE,127,30000,Australia/Perth
SITE|555d0483-375f-4637-893a-2b8a7ca9cbbd,SITE|555d0483-375f-4637-893a-2b8a7ca9cbbd,,FALSE,2023-06-23T00:21:42.061903Z,FALSE,,,-26.4390917,133.281323,,au.bom.site.009225,,SITE,,0,Australia/Perth
SITE|b3d272b7-c9f5-409d-b1f6-2b552eef4210,SITE|b3d272b7-c9f5-409d-b1f6-2b552eef4210,,,2022-06-17T04:01:24.703098Z,,1,0,-26.4390917,133.281323,1,au.bom.site.066214,2023-06-22T06:41:49.325678+00:00,SITE,68,6600,Australia/Sydney
SITE|3f87879d-744e-4eef-ad7f-4a856f2eeb9e,SITE|3f87879d-744e-4eef-ad7f-4a856f2eeb9e,,,2023-02-01T22:12:58.174194Z,,,0,-26.4390917,133.281323,,au.bom.site.086338,2023-07-10T16:41:38.322222+00:00,SITE,167,99820,Australia/Melbourne
SITE|3f82c75c-5a34-4d11-b61c-9be40ded3c17,SITE|3f82c75c-5a34-4d11-b61c-9be40ded3c17,,FALSE,2023-06-19T05:35:58.715985Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.040908,2023-07-20T04:41:32.875085+00:00,SITE,41,12500,Australia/Brisbane
SITE|e0b68a68-5058-405b-a7f6-f3bcdca021e5,SITE|e0b68a68-5058-405b-a7f6-f3bcdca021e5,,,2023-01-19T04:05:49.706286Z,,,0,-26.4390917,133.281323,,au.bom.site.073138,2023-05-02T15:47:30.909516+00:00,SITE,88,113210,Australia/Sydney
SITE|d77f4a57-f793-4f23-9022-83142aae9559,SITE|d77f4a57-f793-4f23-9022-83142aae9559,,,2023-02-01T06:23:28.940350Z,,,0,-26.4390917,133.281323,,au.bom.site.072150,2023-07-10T14:42:36.185053+00:00,SITE,90,99980,Australia/Sydney
SITE|38b7b114-7754-49b1-aab7-848fddc54f8e,SITE|38b7b114-7754-49b1-aab7-848fddc54f8e,,FALSE,2023-06-15T00:00:23.297650Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009281,2023-07-17T15:42:52.274612+00:00,SITE,120,5000,Australia/Perth
SITE|dc75b609-64a2-4f1d-a927-bea0088c4789,SITE|dc75b609-64a2-4f1d-a927-bea0088c4789,,,2022-11-16T04:41:39.068063Z,,,0,-26.4390917,133.281323,,au.bom.site.086068,2023-06-26T16:46:02.408790+00:00,SITE,85,99760,Australia/Melbourne
SITE|5807c1e8-7df6-4290-ab1c-7705c0a15ac7,SITE|5807c1e8-7df6-4290-ab1c-7705c0a15ac7,,,2022-11-16T06:06:53.568905Z,,,0,-26.4390917,133.281323,,au.bom.site.033106,2023-05-03T09:40:57.358606+00:00,SITE,86,99970,Australia/Brisbane
SITE|b5f61ae8-e8f8-432b-ad58-739802fd8b5e,SITE|b5f61ae8-e8f8-432b-ad58-739802fd8b5e,,,2022-06-20T02:53:30.215114Z,,1,0,-26.4390917,133.281323,1,au.bom.site.066059,2023-06-26T08:43:29.797899+00:00,SITE,29,30000,Australia/Sydney
SITE|1f07c3ff-bc2c-4c61-9844-db5c2ab437f5,SITE|1f07c3ff-bc2c-4c61-9844-db5c2ab437f5,,,2022-10-11T04:29:46.404739Z,,1,0,-26.4390917,133.281323,1,au.bom.site.066037,2023-02-15T00:02:46.199034+00:00,SITE,89,96600,Australia/Sydney
SITE|12cb5784-2e6e-4af6-a743-663aa6aa2d3b,SITE|12cb5784-2e6e-4af6-a743-663aa6aa2d3b,,FALSE,2023-06-13T05:07:17.094448Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.032040,2023-07-16T05:42:34.606996+00:00,SITE,92,16660,Australia/Brisbane
SITE|d12e37c3-6033-4809-ae95-c34cf54d5940,SITE|d12e37c3-6033-4809-ae95-c34cf54d5940,,FALSE,2023-06-13T05:52:07.234561Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.084144,2023-07-16T07:42:27.191251+00:00,SITE,133,15000,Australia/Melbourne
SITE|05aa5326-afc1-4e16-a286-25d01c3b5147,SITE|05aa5326-afc1-4e16-a286-25d01c3b5147,,FALSE,2023-06-15T04:21:35.706599Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009225,2023-07-18T17:43:32.637052+00:00,SITE,98,25000,Australia/Perth
SITE|dc042ac4-c5f9-417b-9618-7fa1fe91753f,SITE|dc042ac4-c5f9-417b-9618-7fa1fe91753f,,,2022-10-25T03:57:49.731062Z,,,0,-26.4390917,133.281323,,au.bom.site.063291,2023-06-26T12:41:41.391244+00:00,SITE,83,90420,Australia/Sydney
SITE|a0d0db7f-02a5-49e2-b175-efaa8da029bb,SITE|a0d0db7f-02a5-49e2-b175-efaa8da029bb,,,2022-11-16T04:51:52.093122Z,,,0,-26.4390917,133.281323,,au.bom.site.009215,2023-06-28T09:45:15.721261+00:00,SITE,804,99960,Australia/Perth
SITE|1e5f7e8c-3712-4ce5-89b1-096bd7211d75,SITE|1e5f7e8c-3712-4ce5-89b1-096bd7211d75,,FALSE,2023-06-19T06:53:17.443725Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009225,2023-07-28T10:17:02.352055+00:00,SITE,,14280,Australia/Perth
SITE|f22fb767-caa4-4698-91c4-555b9ac32d7c,SITE|f22fb767-caa4-4698-91c4-555b9ac32d7c,,FALSE,2023-06-08T04:46:30.167070Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009172,2023-07-15T16:42:08.296391+00:00,SITE,79,6640,Australia/Perth
SITE|fe2735d3-0faa-40ac-815c-c24d59a17576,SITE|fe2735d3-0faa-40ac-815c-c24d59a17576,,FALSE,2023-06-29T01:22:29.561018Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009215,,SITE,,30000,Australia/Perth
SITE|45bc9c83-3311-4517-b026-b1217dad4cb9,SITE|45bc9c83-3311-4517-b026-b1217dad4cb9,,FALSE,2023-06-15T02:19:10.485881Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.069139,2023-07-18T15:43:29.948891+00:00,SITE,52,25110,Australia/Sydney
SITE|000fba31-2a3a-4fd4-b91c-b38c7349bc4f,SITE|000fba31-2a3a-4fd4-b91c-b38c7349bc4f,,FALSE,2023-06-28T23:36:20.981501Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009215,,SITE,,5000,Australia/Perth
SITE|eda25adf-a237-4d24-915c-66177d832a83,SITE|eda25adf-a237-4d24-915c-66177d832a83,,FALSE,2023-06-28T23:39:04.308727Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.068257,,SITE,,34760,Australia/Sydney
SITE|8d6f0b75-1989-451e-8d85-8b0ce740a4ee,SITE|8d6f0b75-1989-451e-8d85-8b0ce740a4ee,,FALSE,2023-06-27T04:46:54.673118Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009215,,SITE,,15000,Australia/Perth
SITE|14ee4a3c-f645-4da2-aa13-5c058f457f85,SITE|14ee4a3c-f645-4da2-aa13-5c058f457f85,,FALSE,2023-06-27T06:03:54.924461Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009225,,SITE,,5000,Australia/Perth
SITE|02349fe4-ef57-495b-9afc-feb6859e8979,SITE|02349fe4-ef57-495b-9afc-feb6859e8979,,FALSE,2023-06-13T04:14:42.533209Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.086388,2023-07-15T21:40:09.379289+00:00,SITE,68,12500,Australia/Melbourne
SITE|80d9863a-65eb-4d98-9bbf-736a91d0f125,SITE|80d9863a-65eb-4d98-9bbf-736a91d0f125,,FALSE,2023-06-13T02:20:47.827378Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.086077,2023-07-16T03:43:04.632105+00:00,SITE,159,10000,Australia/Melbourne
SITE|e2a79df2-0f46-428d-83f1-d99aec370166,SITE|e2a79df2-0f46-428d-83f1-d99aec370166,,,2022-11-16T04:22:08.664481Z,,,0,-26.4390917,133.281323,,au.bom.site.058208,2023-06-26T17:44:25.966740+00:00,SITE,70,80919,Australia/Sydney
SITE|ac1caa53-9d5b-4607-802f-47c2fe7c69c2,SITE|ac1caa53-9d5b-4607-802f-47c2fe7c69c2,,,2023-01-19T06:00:50.443975Z,,,0,-26.4390917,133.281323,,au.bom.site.061078,2023-05-03T09:47:23.479292+00:00,SITE,88,99970,Australia/Sydney
SITE|0fdbd632-15b7-47b9-940a-790e65cbcc13,SITE|0fdbd632-15b7-47b9-940a-790e65cbcc13,,FALSE,2023-06-15T01:37:20.455981Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.067113,2023-07-19T14:07:54.207789+00:00,SITE,,54000,Australia/Sydney
SITE|cdaa78f4-70f4-451e-a7f2-f097f1105763,SITE|cdaa78f4-70f4-451e-a7f2-f097f1105763,,,2022-12-09T06:08:59.657844Z,,,0,-26.4390917,133.281323,,au.bom.site.070351,2023-07-10T22:42:49.106665+00:00,SITE,91,91200,Australia/Sydney
SITE|e780788b-10e2-48a5-b27a-ecee13660d31,SITE|e780788b-10e2-48a5-b27a-ecee13660d31,,TRUE,2022-11-15T22:23:50.875314Z,,,0,-26.4390917,133.281323,,au.bom.site.009225,2023-06-27T06:40:59.062440+00:00,SITE,,34460,Australia/Perth
SITE|6ac00f6a-4e2d-4905-a352-ccd61dc77762,SITE|6ac00f6a-4e2d-4905-a352-ccd61dc77762,,FALSE,2023-06-15T01:16:29.486031Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.069139,2023-07-18T14:44:08.944147+00:00,SITE,80,30000,Australia/Sydney
SITE|54df1a00-fe87-47b6-bd4e-f2ac1b71a7ad,SITE|54df1a00-fe87-47b6-bd4e-f2ac1b71a7ad,,FALSE,2023-06-13T05:46:50.908294Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.032040,2023-07-16T07:42:27.857078+00:00,SITE,103,8200,Australia/Brisbane
SITE|0a7ce117-0425-4289-a7cb-5f523f42750b,SITE|0a7ce117-0425-4289-a7cb-5f523f42750b,,,2022-06-17T03:59:52.049239Z,,1,0,-26.4390917,133.281323,1,au.bom.site.066214,2023-06-22T07:42:18.954261+00:00,SITE,96,7420,Australia/Sydney
SITE|16a489f7-e343-4d06-a49c-287d5298a590,SITE|16a489f7-e343-4d06-a49c-287d5298a590,,,2023-02-01T06:22:31.874285Z,,,0,-26.4390917,133.281323,,au.bom.site.055325,2023-07-10T15:44:17.869716+00:00,SITE,60,360000,Australia/Sydney
SITE|48e8dada-17d1-4b25-a020-eec0637ea8ca,SITE|48e8dada-17d1-4b25-a020-eec0637ea8ca,,FALSE,2023-06-22T23:17:10.592720Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.066212,2023-07-28T11:09:50.232329+00:00,SITE,,81000,Australia/Sydney
SITE|9e22acc1-bbd9-42d4-9492-dc34383ee507,SITE|9e22acc1-bbd9-42d4-9492-dc34383ee507,,,2022-11-16T05:44:45.843883Z,,,0,-26.4390917,133.281323,,au.bom.site.059151,2023-05-02T16:40:44.577804+00:00,SITE,89,99760,Australia/Sydney
SITE|85e384b7-fb70-431e-90ef-94c03363e7af,SITE|85e384b7-fb70-431e-90ef-94c03363e7af,,FALSE,2023-06-08T04:45:18.485793Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009172,2023-07-15T16:42:15.896831+00:00,SITE,80,6640,Australia/Perth
SITE|cf1103c7-05e7-4d3a-b605-620a0d1a40d3,SITE|cf1103c7-05e7-4d3a-b605-620a0d1a40d3,,FALSE,2023-06-15T01:12:17.217341Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009172,2023-07-19T13:36:58.540444+00:00,SITE,,12500,Australia/Perth
SITE|154ede0c-4a93-4804-a1bc-519ee7d3cb09,SITE|154ede0c-4a93-4804-a1bc-519ee7d3cb09,,FALSE,2023-06-23T00:04:17.896855Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.040842,2023-07-28T11:35:48.608054+00:00,SITE,,15000,Australia/Brisbane
SITE|c4fbaff3-f3dd-4fd4-8fbd-a5210fc2bb5c,SITE|c4fbaff3-f3dd-4fd4-8fbd-a5210fc2bb5c,,FALSE,2023-06-15T02:34:48.845521Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009225,2023-07-18T15:43:27.622175+00:00,SITE,72,10460,Australia/Perth
SITE|c4e9450c-1d4c-44ad-af9e-38a0b4a1a58d,SITE|c4e9450c-1d4c-44ad-af9e-38a0b4a1a58d,,FALSE,2023-06-01T06:15:21.050797Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009172,2023-07-15T21:43:38.189293+00:00,SITE,42,79000,Australia/Perth
