source,target,azimuth,createdAt,latitude,longitude,loss,manufacturerApi,nodeSort,nodeType,pvSizeWatt,siteId,tilt,weatherStationId
MNTR|c34ad895-d389-4f4e-b947-c91a3b074a73,MNTR|c34ad895-d389-4f4e-b947-c91a3b074a73,0,2023-07-03T01:30:05.782399Z,-26.4390917,133.281323,0.15,FRONIUS,c34ad895-d389-4f4e-b947-c91a3b074a73,MNTR,15000,SITE|5b535aab-c116-47dd-b221-5e2c774d359b,10,au.bom.site.009021
MNTR|22179934,MNTR|22179934,0,2022-12-09T06:27:18.228385Z,-26.4390917,133.281323,0.15,FIMER,22179934,MNTR,34200,SITE|68940244-afeb-4e11-9cc1-58d45aa73a8b,10,au.bom.site.075041
MNTR|71e66df2-6817-4ae6-ad43-8bd043c9dcbe,MNTR|71e66df2-6817-4ae6-ad43-8bd043c9dcbe,0,2023-06-30T04:20:44.976436Z,-26.4390917,133.281323,0.15,FRONIUS,71e66df2-6817-4ae6-ad43-8bd043c9dcbe,MNTR,20000,SITE|6e1382a7-fdbf-4cdb-9e0b-19276e55637d,10,au.bom.site.009172
MNTR|671168fe-eb66-444c-ad9c-fc13c46893df,MNTR|671168fe-eb66-444c-ad9c-fc13c46893df,0,2023-07-03T00:49:29.889626Z,-26.4390917,133.281323,0.15,FRONIUS,671168fe-eb66-444c-ad9c-fc13c46893df,MNTR,27000,SITE|c62bba2b-9ee1-4406-be74-6d24d80028cc,10,au.bom.site.009215
MNTR|7E144142-15,MNTR|7E144142-15,0,2023-07-21T05:34:17.687124Z,-26.4390917,133.281323,0.15,SOLAREDGEV1,7E144142-15,MNTR,30666,SITE|05d1c1ae-8803-4501-b87c-d87de9fc9aa6,10,au.bom.site.060168
MNTR|7E13F96D-F7,MNTR|7E13F96D-F7,0,2023-07-21T05:39:16.087750Z,-26.4390917,133.281323,0.15,SOLAREDGEV1,7E13F96D-F7,MNTR,30666,SITE|05d1c1ae-8803-4501-b87c-d87de9fc9aa6,10,au.bom.site.060168
MNTR|51f6c37f-8afb-4a6b-bc58-ae7e00379bd3,MNTR|51f6c37f-8afb-4a6b-bc58-ae7e00379bd3,0,2023-06-30T02:19:32.098799Z,-26.4390917,133.281323,0.15,FRONIUS,51f6c37f-8afb-4a6b-bc58-ae7e00379bd3,MNTR,15000,SITE|779cfe0e-e728-4d1a-a102-a7323cf50610,10,au.bom.site.009172
MNTR|2157466,MNTR|2157466,0,2022-12-07T06:42:27.073033Z,-26.4390917,133.281323,0.15,SMA,2157466,MNTR,27770,SITE|ed7eeed2-abd9-4c8b-ae0d-70b2f3c4b3f3,10,au.bom.site.035264
MNTR|98152b04-d055-414e-9ab7-e10e4c0005f5,MNTR|98152b04-d055-414e-9ab7-e10e4c0005f5,0,2023-01-19T05:02:50.748968Z,-26.4390917,133.281323,0.15,SMA,98152b04-d055-414e-9ab7-e10e4c0005f5,MNTR,27770,SITE|fd6a80eb-d677-487c-9500-db0e06cb832f,10,au.bom.site.068264
MNTR|1240356_1_1_1,MNTR|1240356_1_1_1,0,2023-07-10T02:27:08.208572Z,-26.4390917,133.281323,0.15,SUNGROW,1240356_1_1_1,MNTR,57630,SITE|db0c717e-79c2-4d13-9db3-0c663bde8545,10,au.bom.site.014015
MNTR|821b38f1-d9ae-45fb-b014-f17fad2801ac,MNTR|821b38f1-d9ae-45fb-b014-f17fad2801ac,0,2023-01-24T05:01:23.822100Z,-26.4390917,133.281323,0.15,SMA,821b38f1-d9ae-45fb-b014-f17fad2801ac,MNTR,64430,SITE|770ceeb4-647a-45d0-8aad-bdbf04bb1a79,10,au.bom.site.014015
MNTR|0d733c27-ceae-46d4-92e2-720fc1840bd1,MNTR|0d733c27-ceae-46d4-92e2-720fc1840bd1,0,2023-06-30T06:34:43.878380Z,-26.4390917,133.281323,0.15,FRONIUS,0d733c27-ceae-46d4-92e2-720fc1840bd1,MNTR,25000,SITE|524fef5c-70cc-48b9-81de-87190714af1b,10,au.bom.site.009021
MNTR|7834e4c3-dee9-45ce-8d06-f972d90d2b5a,MNTR|7834e4c3-dee9-45ce-8d06-f972d90d2b5a,0,2023-07-03T00:58:57.841858Z,-26.4390917,133.281323,0.15,FRONIUS,7834e4c3-dee9-45ce-8d06-f972d90d2b5a,MNTR,20000,SITE|890e0f6d-3940-46bd-b590-3e288d5fb486,10,au.bom.site.009021
MNTR|1089c1df-1de2-4089-b50c-d81e000c6e82,MNTR|1089c1df-1de2-4089-b50c-d81e000c6e82,0,2023-06-30T05:26:12.076865Z,-26.4390917,133.281323,0.15,FRONIUS,1089c1df-1de2-4089-b50c-d81e000c6e82,MNTR,10000,SITE|5f71a607-5af3-48d7-a14c-c6a79b49c17e,10,au.bom.site.080091
MNTR|6324013,MNTR|6324013,0,2022-11-22T05:00:33.345158Z,-26.4390917,133.281323,0.15,SMA,6324013,MNTR,19240,SITE|6e3362d8-ec91-4a9b-b9ac-45818a5cf0cd,10,au.bom.site.066161
MNTR|1190208_1_1_1,MNTR|1190208_1_1_1,0,2023-02-02T23:26:51.098427Z,-26.4390917,133.281323,0.15,SUNGROW,1190208_1_1_1,MNTR,131870,SITE|517ebbb8-d963-4fb3-864d-e2b1aced33cb,10,au.bom.site.068239
MNTR|1677d16a-f97d-446f-b8f4-abb86e387e4b,MNTR|1677d16a-f97d-446f-b8f4-abb86e387e4b,0,2023-01-24T03:35:42.745114Z,-26.4390917,133.281323,0.15,SMA,1677d16a-f97d-446f-b8f4-abb86e387e4b,MNTR,64680,SITE|5bf01ef4-740d-4823-8f06-01f1e3f612b9,10,au.bom.site.069139
"MNTR|7E09A5BA-E6	","MNTR|7E09A5BA-E6	",0,2023-07-21T06:20:10.548231Z,-26.4390917,133.281323,0.15,SOLAREDGEV1,"7E09A5BA-E6	",MNTR,92700,SITE|71ef4f37-9e93-4579-8ad4-ca6255a4e573,10,au.bom.site.066059
MNTR|79ac62d9-3578-451d-a6c5-a88e006c8d0f,MNTR|79ac62d9-3578-451d-a6c5-a88e006c8d0f,0,2023-07-03T05:32:19.935655Z,-26.4390917,133.281323,0.15,FRONIUS,79ac62d9-3578-451d-a6c5-a88e006c8d0f,MNTR,5900,SITE|c9c9b63d-a6ad-458b-8954-8ce7fdbcc157,10,au.bom.site.009215
MNTR|a5526b95-4ea9-46b3-8814-b183a18c9f44,MNTR|a5526b95-4ea9-46b3-8814-b183a18c9f44,0,2023-07-03T02:38:44.691174Z,-26.4390917,133.281323,0.15,FRONIUS,a5526b95-4ea9-46b3-8814-b183a18c9f44,MNTR,20000,SITE|3662a3eb-1fec-4dc5-af31-c4a91eaf347a,10,au.bom.site.066137
MNTR|1291c4a6-7d68-4fc0-873c-0d42472d21c5,MNTR|1291c4a6-7d68-4fc0-873c-0d42472d21c5,0,2023-07-03T05:13:06.749786Z,-26.4390917,133.281323,0.15,FRONIUS,1291c4a6-7d68-4fc0-873c-0d42472d21c5,MNTR,17500,SITE|c5b71282-b2a3-440a-8d93-10ca2f792778,10,au.bom.site.091237
MNTR|e8e81613-7d7c-4b0a-af03-35a58a259494,MNTR|e8e81613-7d7c-4b0a-af03-35a58a259494,0,2023-01-20T05:27:59.785221Z,-26.4390917,133.281323,0.15,SMA,e8e81613-7d7c-4b0a-af03-35a58a259494,MNTR,61600,SITE|da39ca54-dff6-4b2d-80e3-ee13d79443bc,10,au.bom.site.065111
MNTR|20aee1bf-96fa-46a1-b967-5439b455c1b4,MNTR|20aee1bf-96fa-46a1-b967-5439b455c1b4,0,2023-07-03T04:39:01.819010Z,-26.4390917,133.281323,0.15,FRONIUS,20aee1bf-96fa-46a1-b967-5439b455c1b4,MNTR,15000,SITE|78dea971-38a9-428e-a37e-f4a020d293d4,10,au.bom.site.009225
MNTR|5bd707c8-fe75-4ab4-8064-ad5e00340b65,MNTR|5bd707c8-fe75-4ab4-8064-ad5e00340b65,0,2023-07-03T05:13:45.626792Z,-26.4390917,133.281323,0.15,FRONIUS,5bd707c8-fe75-4ab4-8064-ad5e00340b65,MNTR,6300,SITE|a8c05553-e410-43eb-97a9-bef01623d8df,10,au.bom.site.086077
MNTR|1f7c536d-efa0-4a23-aa6c-a69d007cf75a,MNTR|1f7c536d-efa0-4a23-aa6c-a69d007cf75a,0,2023-07-03T00:30:58.864709Z,-26.4390917,133.281323,0.15,FRONIUS,1f7c536d-efa0-4a23-aa6c-a69d007cf75a,MNTR,32550,SITE|6cef04dc-4f3d-48f9-b049-769cb83e7d15,10,au.bom.site.068241
MNTR|7e4ac7d2-5bd7-428d-b1d8-5a3e1097d682,MNTR|7e4ac7d2-5bd7-428d-b1d8-5a3e1097d682,0,2023-06-30T05:30:02.020685Z,-26.4390917,133.281323,0.15,FRONIUS,7e4ac7d2-5bd7-428d-b1d8-5a3e1097d682,MNTR,20000,SITE|8281dee0-802c-43ae-ad50-d3690787903b,10,au.bom.site.040958
MNTR|1862516,MNTR|1862516,0,2022-12-06T05:51:05.841522Z,-26.4390917,133.281323,0.15,SMA,1862516,MNTR,27770,SITE|cc3cb2b9-d8a4-43b6-a4da-03f7870ee559,10,au.bom.site.068263
MNTR|80a12f35-c454-42a4-8848-a0740807c0bc,MNTR|80a12f35-c454-42a4-8848-a0740807c0bc,0,2023-07-02T23:56:20.940727Z,-26.4390917,133.281323,0.15,FRONIUS,80a12f35-c454-42a4-8848-a0740807c0bc,MNTR,25000,SITE|162dec01-17e6-4e68-bbe8-4bd4e4b243ba,10,au.bom.site.009256
MNTR|5d2e55dd-579a-4268-b709-ac88015c846d,MNTR|5d2e55dd-579a-4268-b709-ac88015c846d,0,2023-07-03T05:10:52.447761Z,-26.4390917,133.281323,0.15,FRONIUS,5d2e55dd-579a-4268-b709-ac88015c846d,MNTR,23240,SITE|d18a1271-e784-4544-8165-3f8cb915194a,10,au.bom.site.079100
MNTR|0c39bd2c-f4fa-4455-8097-fa94a340eb89,MNTR|0c39bd2c-f4fa-4455-8097-fa94a340eb89,0,2023-06-30T04:11:48.018480Z,-26.4390917,133.281323,0.15,FRONIUS,0c39bd2c-f4fa-4455-8097-fa94a340eb89,MNTR,25000,SITE|945af129-a934-4de7-8d49-7834459c95ea,10,au.bom.site.087031
MNTR|2f224617-2d38-4944-9aa6-16b9974ffd7f,MNTR|2f224617-2d38-4944-9aa6-16b9974ffd7f,0,2023-01-24T00:07:27.180083Z,-26.4390917,133.281323,0.15,SMA,2f224617-2d38-4944-9aa6-16b9974ffd7f,MNTR,27770,SITE|74c8db7e-5180-4328-812c-23d72c8e1487,10,au.bom.site.061363
MNTR|513788a4-e228-40db-8445-9e83470b5389,MNTR|513788a4-e228-40db-8445-9e83470b5389,0,2023-06-30T06:00:00.468445Z,-26.4390917,133.281323,0.15,FRONIUS,513788a4-e228-40db-8445-9e83470b5389,MNTR,12500,SITE|4124d10a-9a81-45d5-9914-37209cc097fd,10,au.bom.site.082138
MNTR|b827eb83f07e,MNTR|b827eb83f07e,0,2022-02-09T00:12:12.053951Z,-26.4390917,133.281323,0.15,SWITCHDINV1,b827eb83f07e,MNTR,19800,SITE|e6d1460c-273a-4897-9689-2723f95783dd,10,au.bom.site.061055
MNTR|c832eab9-3d46-4dba-bfee-e65e3cbb4e64,MNTR|c832eab9-3d46-4dba-bfee-e65e3cbb4e64,0,2023-07-03T01:37:46.473970Z,-26.4390917,133.281323,0.15,FRONIUS,c832eab9-3d46-4dba-bfee-e65e3cbb4e64,MNTR,15000,SITE|4d6e6c92-abf7-4533-b781-4f09a430d747,10,au.bom.site.009965
MNTR|cd5db930-cf41-4ed6-b9ac-30ff61758cdc,MNTR|cd5db930-cf41-4ed6-b9ac-30ff61758cdc,0,2023-07-03T05:16:10.901719Z,-26.4390917,133.281323,0.15,FRONIUS,cd5db930-cf41-4ed6-b9ac-30ff61758cdc,MNTR,5000,SITE|38b7b114-7754-49b1-aab7-848fddc54f8e,10,au.bom.site.009281
MNTR|14f0cfbe-54f5-4674-ad1b-09eb2724de38,MNTR|14f0cfbe-54f5-4674-ad1b-09eb2724de38,0,2023-07-03T01:23:19.280649Z,-26.4390917,133.281323,0.15,FRONIUS,14f0cfbe-54f5-4674-ad1b-09eb2724de38,MNTR,15000,SITE|4394d789-ce99-4996-ab3c-249bb4135f02,10,au.bom.site.009965
MNTR|6e2b0302-bf94-43e1-9a48-9d9ada4ec19e,MNTR|6e2b0302-bf94-43e1-9a48-9d9ada4ec19e,0,2023-01-24T05:06:35.799177Z,-26.4390917,133.281323,0.15,SMA,6e2b0302-bf94-43e1-9a48-9d9ada4ec19e,MNTR,71870,SITE|8d8f59db-c689-4cde-86ff-dfcbb185d0a8,10,au.bom.site.032040
MNTR|e43ae17a-c121-4ccd-9727-1d80f1f76cae,MNTR|e43ae17a-c121-4ccd-9727-1d80f1f76cae,0,2023-06-30T06:53:48.808933Z,-26.4390917,133.281323,0.15,FRONIUS,e43ae17a-c121-4ccd-9727-1d80f1f76cae,MNTR,5000,SITE|927357f8-7eb5-48ac-a5eb-82e1ed6f3511,10,au.bom.site.009172
MNTR|7E14D78A-F3,MNTR|7E14D78A-F3,0,2023-07-21T05:59:30.810517Z,-26.4390917,133.281323,0.15,SOLAREDGEV1,7E14D78A-F3,MNTR,28800,SITE|0bc87296-6d5b-4223-9d4b-25bbf9412bc6,10,au.bom.site.059151
MNTR|7E04F01D-8F,MNTR|7E04F01D-8F,0,2023-07-25T01:28:06.578058Z,-26.4390917,133.281323,0.15,SOLAREDGEV1,7E04F01D-8F,MNTR,122400,SITE|c34ff5c2-dbb9-492a-b394-09ff8d396d42,10,au.bom.site.059151
MNTR|9c1ed91e-d9e6-4597-b1c8-151c89b5450f,MNTR|9c1ed91e-d9e6-4597-b1c8-151c89b5450f,0,2023-01-20T05:11:44.769296Z,-26.4390917,133.281323,0.15,SMA,9c1ed91e-d9e6-4597-b1c8-151c89b5450f,MNTR,66640,SITE|519a982e-3ac1-440e-ac9f-0e6c5d87c243,10,au.bom.site.068192
MNTR|9c5049a5-a9bc-49b3-b173-37fa50d41803,MNTR|9c5049a5-a9bc-49b3-b173-37fa50d41803,0,2023-01-19T05:00:38.594322Z,-26.4390917,133.281323,0.15,SMA,9c5049a5-a9bc-49b3-b173-37fa50d41803,MNTR,61220,SITE|c5e8b8e8-e8b8-4916-91a1-8195901a404b,10,au.bom.site.061055
MNTR|6056768,MNTR|6056768,0,2022-12-05T00:56:40.611597Z,-26.4390917,133.281323,0.15,SMA,6056768,MNTR,24975,SITE|8ab5faba-5085-40bd-9bd6-3223bbbbb182,10,au.bom.site.068072
MNTR|bb38da1e-bfb3-4ffe-ba3e-bb5c77f248a9,MNTR|bb38da1e-bfb3-4ffe-ba3e-bb5c77f248a9,0,2023-07-03T05:33:14.008098Z,-26.4390917,133.281323,0.15,FRONIUS,bb38da1e-bfb3-4ffe-ba3e-bb5c77f248a9,MNTR,20000,SITE|633a8306-d5c4-41f3-ab3b-7a7c8939cfbc,10,au.bom.site.009225
MNTR|3f9cc2a5-7e3c-46d4-8508-d630d0d11806,MNTR|3f9cc2a5-7e3c-46d4-8508-d630d0d11806,0,2022-10-25T04:36:50.067273Z,-26.4390917,133.281323,0.15,SMA,3f9cc2a5-7e3c-46d4-8508-d630d0d11806,MNTR,33300,SITE|969b858a-b5ea-4f27-9bde-4bd21fab03ca,10,au.bom.site.068257
MNTR|71ad6f09-1b55-4a6b-a29d-be9fcb167d91,MNTR|71ad6f09-1b55-4a6b-a29d-be9fcb167d91,0,2023-02-09T05:07:34.332218Z,-26.4390917,133.281323,0.15,SMA,71ad6f09-1b55-4a6b-a29d-be9fcb167d91,MNTR,66560,SITE|196ec48a-4757-41bf-8f03-c7425b2258ab,10,au.bom.site.085099
MNTR|1165350_1_2_1,MNTR|1165350_1_2_1,0,2023-02-02T23:48:52.114848Z,-26.4390917,133.281323,0.15,SUNGROW,1165350_1_2_1,MNTR,120000,SITE|16a489f7-e343-4d06-a49c-287d5298a590,10,au.bom.site.055325
MNTR|4af6f86d-ebc5-4109-827d-fbeb5ba01e98,MNTR|4af6f86d-ebc5-4109-827d-fbeb5ba01e98,0,2023-07-02T23:55:29.436923Z,-26.4390917,133.281323,0.15,FRONIUS,4af6f86d-ebc5-4109-827d-fbeb5ba01e98,MNTR,25000,SITE|162dec01-17e6-4e68-bbe8-4bd4e4b243ba,10,au.bom.site.009256
MNTR|3515929,MNTR|3515929,0,2022-12-06T06:03:15.693364Z,-26.4390917,133.281323,0.15,SMA,3515929,MNTR,27710,SITE|587c7aa6-d0f2-46cb-aea6-8d58db056531,10,au.bom.site.060141
MNTR|53bd32be-4fef-4033-bed0-35ecb2b1a3a7,MNTR|53bd32be-4fef-4033-bed0-35ecb2b1a3a7,0,2022-12-02T06:34:39.193357Z,-26.4390917,133.281323,0.15,SMA,53bd32be-4fef-4033-bed0-35ecb2b1a3a7,MNTR,95760,SITE|33814e7b-1cab-41d5-9ecc-80d8b13e53c0,10,au.bom.site.023013
MNTR|8937329,MNTR|8937329,0,2022-12-09T05:54:17.794662Z,-26.4390917,133.281323,0.15,FIMER,8937329,MNTR,34610,SITE|bbacce26-55d1-4525-bb55-e5103aaee202,10,au.bom.site.066161
MNTR|b827eb0c1c0c,MNTR|b827eb0c1c0c,0,2022-02-09T00:33:19.609424Z,-26.4390917,133.281323,0.15,SWITCHDINV1,b827eb0c1c0c,MNTR,14960,SITE|0edc212b-4421-4743-b8bc-f6b6f4b3c63d,10,au.bom.site.061055
"MNTR|7E163A69-37	","MNTR|7E163A69-37	",0,2023-07-21T06:50:55.122815Z,-26.4390917,133.281323,0.15,SOLAREDGEV1,"7E163A69-37	",MNTR,102555,SITE|89f4dfee-9a80-44b7-8ca2-1f693175ab24,10,au.bom.site.067119
MNTR|d59104f8-5ea9-44b1-adc3-9773e1ccb23d,MNTR|d59104f8-5ea9-44b1-adc3-9773e1ccb23d,0,2023-06-30T05:33:55.189840Z,-26.4390917,133.281323,0.15,FRONIUS,d59104f8-5ea9-44b1-adc3-9773e1ccb23d,MNTR,10000,SITE|22eca8f1-9486-4226-b275-c25f39c7ce7f,10,au.bom.site.031222
MNTR|5d00b522-b2b5-4d6d-82f5-835552d59992,MNTR|5d00b522-b2b5-4d6d-82f5-835552d59992,0,2023-03-29T01:03:12.686660Z,-26.4390917,133.281323,0.15,SMA,5d00b522-b2b5-4d6d-82f5-835552d59992,MNTR,26670,SITE|98694864-4e28-437c-a2fc-2d3d5df4f79e,10,au.bom.site.066137
MNTR|8737ca80-ed8a-43d1-b455-ab61000bdcd2,MNTR|8737ca80-ed8a-43d1-b455-ab61000bdcd2,0,2023-07-03T01:28:24.985041Z,-26.4390917,133.281323,0.15,FRONIUS,8737ca80-ed8a-43d1-b455-ab61000bdcd2,MNTR,8200,SITE|c3540f98-8f51-457e-ba66-acca439a5db1,10,au.bom.site.010916
MNTR|9645fe73-3aa7-45c8-90b0-ac7c0013a0e8,MNTR|9645fe73-3aa7-45c8-90b0-ac7c0013a0e8,0,2023-06-30T05:46:54.831952Z,-26.4390917,133.281323,0.15,FRONIUS,9645fe73-3aa7-45c8-90b0-ac7c0013a0e8,MNTR,23240,SITE|11877264-9244-4ad9-a8e4-1a2144e26694,10,au.bom.site.086338
MNTR|1215481_1_1_1,MNTR|1215481_1_1_1,0,2023-06-22T03:22:17.213629Z,-26.4390917,133.281323,0.15,SUNGROW,1215481_1_1_1,MNTR,99820,SITE|04c84350-fe59-4890-8719-61882dd4e14d,10,au.bom.site.086266
MNTR|f2440fe7-4338-493d-8298-b9084319bb02,MNTR|f2440fe7-4338-493d-8298-b9084319bb02,0,2023-06-30T02:25:41.374596Z,-26.4390917,133.281323,0.15,FRONIUS,f2440fe7-4338-493d-8298-b9084319bb02,MNTR,15000,SITE|7f593ed9-3197-4204-98d7-182ef2cf5d94,10,au.bom.site.009225
MNTR|395c7154-4b39-42ea-a010-5eee9aa94d31,MNTR|395c7154-4b39-42ea-a010-5eee9aa94d31,0,2023-07-03T05:03:31.217091Z,-26.4390917,133.281323,0.15,FRONIUS,395c7154-4b39-42ea-a010-5eee9aa94d31,MNTR,20000,SITE|2b523c9d-08f7-44ce-b492-264a8902e84e,10,au.bom.site.009603
MNTR|7E04EF7A-EB,MNTR|7E04EF7A-EB,0,2023-07-25T01:28:50.033709Z,-26.4390917,133.281323,0.15,SOLAREDGEV1,7E04EF7A-EB,MNTR,122400,SITE|c34ff5c2-dbb9-492a-b394-09ff8d396d42,10,au.bom.site.059151
MNTR|7E15704D-50,MNTR|7E15704D-50,0,2023-07-21T05:27:21.764992Z,-26.4390917,133.281323,0.15,SOLAREDGEV1,7E15704D-50,MNTR,60738,SITE|b6246c83-852f-478f-89a2-93507baadee6,10,au.bom.site.060168
MNTR|7332eecd-ae68-42a2-bba6-067b686fd2dc,MNTR|7332eecd-ae68-42a2-bba6-067b686fd2dc,0,2023-07-02T23:56:49.258320Z,-26.4390917,133.281323,0.15,FRONIUS,7332eecd-ae68-42a2-bba6-067b686fd2dc,MNTR,25000,SITE|162dec01-17e6-4e68-bbe8-4bd4e4b243ba,10,au.bom.site.009256
MNTR|495a649a-2b73-4835-b5ff-b4b9530cf866,MNTR|495a649a-2b73-4835-b5ff-b4b9530cf866,0,2023-02-23T05:20:02.231137Z,-26.4390917,133.281323,0.15,FRONIUS,495a649a-2b73-4835-b5ff-b4b9530cf866,MNTR,12190,SITE|0ed4a841-a0b9-4790-b73e-015cca196417,10,au.bom.site.065070
MNTR|1157154_1_2_1,MNTR|1157154_1_2_1,0,2023-02-03T05:39:25.068110Z,-26.4390917,133.281323,0.15,SUNGROW,1157154_1_2_1,MNTR,49900,SITE|824a993c-717e-4732-9932-ff20412caa9d,10,au.bom.site.086338
MNTR|2748d7ba-a838-43fb-a87d-aa960092fd24,MNTR|2748d7ba-a838-43fb-a87d-aa960092fd24,0,2023-06-30T02:47:38.855549Z,-26.4390917,133.281323,0.15,FRONIUS,2748d7ba-a838-43fb-a87d-aa960092fd24,MNTR,27000,SITE|db286e0c-6a40-4df3-a501-fc5f071426bd,10,au.bom.site.061055
MNTR|77675c88-3269-4034-9183-270969e3b0d3,MNTR|77675c88-3269-4034-9183-270969e3b0d3,0,2023-07-03T04:04:04.722971Z,-26.4390917,133.281323,0.15,FRONIUS,77675c88-3269-4034-9183-270969e3b0d3,MNTR,15000,SITE|ffa89ad7-4dcd-4e2b-a69e-a8d9881d014a,10,au.bom.site.009281
MNTR|eb453949-ba65-4748-8d64-2d7e958ad849,MNTR|eb453949-ba65-4748-8d64-2d7e958ad849,0,2023-07-02T23:59:35.133720Z,-26.4390917,133.281323,0.15,FRONIUS,eb453949-ba65-4748-8d64-2d7e958ad849,MNTR,20000,SITE|162dec01-17e6-4e68-bbe8-4bd4e4b243ba,10,au.bom.site.009256
MNTR|410c7748-ba5b-4ca3-96a3-a8cacf697948,MNTR|410c7748-ba5b-4ca3-96a3-a8cacf697948,0,2023-02-09T05:22:37.720185Z,-26.4390917,133.281323,0.15,SMA,410c7748-ba5b-4ca3-96a3-a8cacf697948,MNTR,27770,SITE|304f12d7-53a3-44a1-83ab-0e685b865ec4,10,au.bom.site.009178
MNTR|1236945_1_2_1,MNTR|1236945_1_2_1,0,2023-06-23T04:55:24.772919Z,-26.4390917,133.281323,0.15,SUNGROW,1236945_1_2_1,MNTR,63020,SITE|ecd51043-c562-46b4-a523-5b0b306b33a8,10,au.bom.site.024048
MNTR|1199847_1_3_1,MNTR|1199847_1_3_1,0,2023-02-09T06:14:41.252153Z,-26.4390917,133.281323,0.15,SUNGROW,1199847_1_3_1,MNTR,138000,SITE|79b96700-ac01-4381-a7ae-c4b27a1d89c9,10,au.bom.site.066137
MNTR|1215978_1_1_1,MNTR|1215978_1_1_1,0,2023-06-23T05:12:41.676004Z,-26.4390917,133.281323,0.15,FRONIUS,1215978_1_1_1,MNTR,99000,SITE|46a917fb-bb55-4ba6-953e-72ff4804fda7,10,au.bom.site.087184
MNTR|1098974_1_12_1,MNTR|1098974_1_12_1,0,2023-07-10T02:18:34.299182Z,-26.4390917,133.281323,0.15,SUNGROW,1098974_1_12_1,MNTR,80,SITE|5b0d7da5-0b4c-4a88-9e51-610db8cd822b,10,au.bom.site.140009
MNTR|6026041,MNTR|6026041,0,2023-02-09T05:26:18.022646Z,-26.4390917,133.281323,0.15,SMA,6026041,MNTR,27750,SITE|d5914eea-8293-42c0-8355-16e1b4d45f64,10,au.bom.site.012038
MNTR|657c1b25-8b7e-4eea-8d78-7564ed6ae359,MNTR|657c1b25-8b7e-4eea-8d78-7564ed6ae359,0,2023-06-30T05:41:46.891323Z,-26.4390917,133.281323,0.15,FRONIUS,657c1b25-8b7e-4eea-8d78-7564ed6ae359,MNTR,8200,SITE|b55e6db1-0404-4b41-8dc2-565552da043a,10,au.bom.site.040211
MNTR|7578376d-e8c1-4ec8-bc05-a7430054f3cb,MNTR|7578376d-e8c1-4ec8-bc05-a7430054f3cb,0,2023-07-03T00:11:57.731628Z,-26.4390917,133.281323,0.15,FRONIUS,7578376d-e8c1-4ec8-bc05-a7430054f3cb,MNTR,19530,SITE|e6972971-6b71-4d3e-b84f-5ae340a046e5,10,au.bom.site.009977
MNTR|2e1e17af-7ac5-4b21-b6f5-704520026018,MNTR|2e1e17af-7ac5-4b21-b6f5-704520026018,0,2023-06-30T04:55:46.344125Z,-26.4390917,133.281323,0.15,FRONIUS,2e1e17af-7ac5-4b21-b6f5-704520026018,MNTR,20000,SITE|e10c93eb-ca72-444f-bf10-ca484daf2714,10,au.bom.site.040913
MNTR|295222,MNTR|295222,0,2021-10-08T00:13:52.048585Z,-26.4390917,133.281323,0.2,SOLARANALYTICSV2,295222,MNTR,140000,SITE|87465d41-e693-417a-abee-ac7ce6391f40,10,au.bom.site.050137
MNTR|b5e46692-a2ef-4c53-af23-58bc35575686,MNTR|b5e46692-a2ef-4c53-af23-58bc35575686,0,2023-01-24T04:48:02.165440Z,-26.4390917,133.281323,0.15,SMA,b5e46692-a2ef-4c53-af23-58bc35575686,MNTR,61220,SITE|95f11c72-018f-42c0-82c4-04b41c153550,10,au.bom.site.066212
MNTR|4675dc53-fc37-4b26-8323-faf8cd3b80fa,MNTR|4675dc53-fc37-4b26-8323-faf8cd3b80fa,0,2023-06-30T06:43:15.555996Z,-26.4390917,133.281323,0.15,FRONIUS,4675dc53-fc37-4b26-8323-faf8cd3b80fa,MNTR,20000,SITE|98f05305-5b09-4289-9f7c-e05d0787b8af,10,au.bom.site.009172
MNTR|6308608,MNTR|6308608,0,2023-02-09T05:32:39.200619Z,-26.4390917,133.281323,0.15,SMA,6308608,MNTR,27750,SITE|e286583e-a7c6-40a9-98c4-3e9cf3e49730,10,au.bom.site.009999
MNTR|6584977,MNTR|6584977,0,2023-02-09T05:56:46.407765Z,-26.4390917,133.281323,0.15,SMA,6584977,MNTR,27750,SITE|87221fec-8cdf-4513-b7a5-bd3a6018e447,10,au.bom.site.009225
MNTR|283ba469-5138-4047-b98e-ad040044c2ba,MNTR|283ba469-5138-4047-b98e-ad040044c2ba,0,2023-07-03T04:51:00.698334Z,-26.4390917,133.281323,0.15,FRONIUS,283ba469-5138-4047-b98e-ad040044c2ba,MNTR,12500,SITE|7f4a9973-4add-409a-97af-57dd19bddfde,10,au.bom.site.009225
MNTR|79ee7c8c-c2c5-4f33-b0da-65140cd57239,MNTR|79ee7c8c-c2c5-4f33-b0da-65140cd57239,0,2022-10-25T04:37:16.667705Z,-26.4390917,133.281323,0.15,SMA,79ee7c8c-c2c5-4f33-b0da-65140cd57239,MNTR,33300,SITE|969b858a-b5ea-4f27-9bde-4bd21fab03ca,10,au.bom.site.068257
